CustomerID,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,Children,ChildrenAtHome,Education
AW00019875,Patrick,NULL,James,1955-11-16,M,M,60000.00,2,1,Partial College
AW00019876,Nathan,K,Edwards,1955-12-11,M,M,60000.00,2,1,Partial College
AW00019877,Steve,D,Zheng,1961-04-19,M,M,60000.00,2,1,Partial College
AW00019878,Morgan,P,Jackson,1956-01-24,M,F,70000.00,4,2,Partial College
AW00019879,Ian,S,Green,1955-11-14,M,M,70000.00,4,2,Partial College
AW00019880,Emma,E,Bennett,1955-11-13,M,F,70000.00,4,2,Partial College
AW00019881,Aidan,J,Long,1955-10-19,M,M,80000.00,3,1,Bachelors
AW00019882,Richard,L,Phillips,1955-12-21,S,M,80000.00,3,1,Bachelors
AW00019883,Kevin,NULL,Young,1956-04-16,M,M,80000.00,3,1,Bachelors
AW00019884,James,NULL,Simmons,1962-04-05,M,M,60000.00,2,1,High School
AW00019885,Isaac,NULL,Turner,1957-03-21,S,M,60000.00,2,1,High School
AW00019886,Marcus,V,Butler,1957-01-29,M,M,60000.00,2,1,High School
AW00019887,Olivia,NULL,Walker,1957-06-16,M,F,60000.00,2,1,Partial College
AW00019888,Carson,NULL,Washington,1956-07-02,S,M,60000.00,2,1,Partial College
AW00019889,Catherine,NULL,Sanders,1957-12-19,S,F,70000.00,2,1,Partial High School
AW00019890,Lee,A,Alvarez,1963-08-19,S,M,70000.00,2,1,Partial High School
AW00019891,Jennifer,L,Morgan,1958-05-16,M,F,60000.00,2,1,High School
AW00019892,Richard,A,Campbell,1957-11-20,M,M,60000.00,2,1,High School
AW00019893,Evan,E,Baker,1963-02-18,S,M,60000.00,2,1,High School
AW00019894,Elijah,M,Sharma,1958-01-10,S,M,60000.00,2,1,High School
AW00019895,Ricky,J,Jimenez,1963-02-19,M,M,60000.00,2,1,High School
AW00019896,Kaitlyn,NULL,Thomas,1963-02-12,M,F,60000.00,2,1,High School
AW00019897,Gabriella,O,Nelson,1958-10-05,S,F,70000.00,4,3,Partial College
AW00019898,Desiree,NULL,Serrano,1963-11-07,S,F,130000.00,2,3,Bachelors
AW00019899,Marcus,L,Richardson,1973-09-12,M,M,110000.00,2,4,Partial College
AW00019900,Zoe,NULL,Richardson,1962-08-08,M,F,120000.00,2,4,High School
AW00019901,Ronald,A,Sara,1968-10-19,M,M,130000.00,3,4,Partial College
AW00019902,Johnny,NULL,Pal,1962-03-12,M,M,100000.00,2,3,Partial College
AW00019903,Marcus,N,Nelson,1962-06-03,S,M,100000.00,2,3,High School
AW00019904,Jasmine,A,Gray,1961-09-11,M,F,120000.00,3,4,High School
AW00019905,Chelsea,J,Fernandez,1967-10-18,S,F,170000.00,3,3,Partial College
AW00019906,Armando,E,Muñoz,1961-10-31,M,M,170000.00,3,3,High School
AW00019907,Bruce,L,Diaz,1961-04-03,M,M,100000.00,2,3,High School
AW00019908,Pamela,J,Prasad,1961-01-04,S,F,100000.00,2,3,High School
AW00019909,Geoffrey,M,Chandra,1960-09-05,M,M,110000.00,3,4,Partial College
AW00019910,Orlando,NULL,Rubio,1960-12-01,M,M,130000.00,3,4,Partial College
AW00019911,Valerie,NULL,Chen,1961-01-15,S,F,130000.00,3,4,Partial College
AW00019912,Tara,NULL,Xie,1977-05-24,M,F,160000.00,2,4,High School
AW00019913,Jennifer,M,Perez,1949-12-03,M,F,70000.00,5,1,High School
AW00019914,Willie,NULL,Ma,1949-10-25,M,M,80000.00,5,0,Bachelors
AW00019915,Claudia,NULL,McDonald,1950-03-20,M,F,100000.00,2,3,Graduate Degree
AW00019916,Katie,C,Xie,1950-06-05,M,F,170000.00,3,4,Graduate Degree
AW00019917,Jenny,A,Chander,1955-02-04,M,F,170000.00,3,4,Bachelors
AW00019918,Joy,A,Alonso,1949-10-17,M,F,170000.00,4,4,Bachelors
AW00019919,Rebekah,J,Johnsen,1956-07-17,M,F,150000.00,3,4,Graduate Degree
AW00019920,Meredith,S,Sanchez,1951-10-07,S,F,90000.00,5,0,Partial College
AW00019921,Cara,L,Cai,1957-02-01,S,F,110000.00,3,4,Bachelors
AW00019922,Nancy,R,Gonzalez,1960-04-23,S,F,90000.00,4,2,High School
AW00019923,Joe,A,Prasad,1960-05-02,M,M,100000.00,3,4,High School
AW00019924,Douglas,NULL,Perez,1965-04-16,M,M,120000.00,2,5,Partial High School
AW00019925,Madison,A,Jenkins,1960-05-13,M,F,130000.00,3,4,Partial College
AW00019926,Alexandria,NULL,Diaz,1959-11-03,M,F,130000.00,3,4,Partial College
AW00019927,Ruben,NULL,Fernandez,1960-01-23,M,M,170000.00,5,4,High School
AW00019928,Jaime,C,Sanz,1965-05-31,M,F,170000.00,0,4,High School
AW00019929,Dale,NULL,Chander,1964-09-12,M,M,100000.00,3,4,Bachelors
AW00019930,Tony,C,Tang,1959-02-03,M,M,110000.00,2,5,Partial College
AW00019931,Darryl,NULL,Xu,1964-11-18,M,M,120000.00,2,5,Bachelors
AW00019932,Javier,E,Sanz,1969-01-18,S,M,80000.00,4,1,Partial College
AW00019933,Nichole,NULL,Deng,1963-02-12,M,F,120000.00,4,5,Partial College
AW00019934,Neil,NULL,Blanco,1956-12-24,M,M,80000.00,5,2,High School
AW00019935,Clinton,NULL,Navarro,1957-06-20,M,M,100000.00,3,4,Partial College
AW00019936,Corey,NULL,Luo,1961-09-08,M,M,100000.00,3,4,Partial College
AW00019937,Jimmy,NULL,Gomez,1956-06-18,S,M,100000.00,3,4,Partial College
AW00019938,Chelsea,P,Patel,1956-01-24,M,F,150000.00,4,5,Bachelors
AW00019939,Alvin,NULL,Wang,1956-02-02,M,M,160000.00,2,5,Partial College
AW00019940,Rosa,C,Ye,1971-02-08,M,F,160000.00,3,5,Partial College
AW00019941,Cedric,R,Liang,1954-09-08,S,M,160000.00,3,5,High School
AW00019942,Armando,NULL,Navarro,1960-08-04,S,M,170000.00,5,5,Partial College
AW00019943,Walter,NULL,Carlson,1953-08-26,M,M,90000.00,4,1,High School
AW00019944,Jonathon,P,Suarez,1954-02-07,M,M,90000.00,4,1,Partial High School
AW00019945,Phillip,P,Garcia,1952-12-19,M,M,80000.00,5,1,Partial High School
AW00019946,Tamara,J,Raje,1952-12-06,S,F,120000.00,5,5,High School
AW00019947,Darryl,NULL,Liu,1986-05-22,S,M,70000.00,0,0,Bachelors
AW00019948,Lacey,NULL,Hu,1981-04-20,S,F,70000.00,0,0,Bachelors
AW00019949,Niñia,L,Anand,1982-06-25,M,F,70000.00,0,0,Bachelors
AW00019950,Ronnie,NULL,Lu,1981-07-10,M,M,80000.00,0,0,Bachelors
AW00019951,Roy,J,Moreno,1982-01-23,S,M,80000.00,0,0,Bachelors
AW00019952,Adrienne,NULL,Martin,1980-09-24,S,F,80000.00,0,0,Bachelors
AW00019953,Darrell,NULL,Lal,1979-08-23,S,M,70000.00,0,0,Bachelors
AW00019954,Jose,NULL,Carlson,1980-01-31,M,M,70000.00,0,0,Bachelors
AW00019955,Jake,A,Gao,1984-05-08,S,M,80000.00,0,0,Bachelors
AW00019956,Susan,NULL,She,1984-12-20,M,F,80000.00,0,0,Bachelors
AW00019957,Arthur,A,Mehta,1979-09-16,S,M,90000.00,0,0,Bachelors
AW00019958,Erika,NULL,Romero,1984-12-02,M,F,90000.00,0,0,Bachelors
AW00019959,Tabitha,NULL,Moreno,1984-03-07,S,F,100000.00,0,5,High School
AW00019960,Phil,NULL,Spencer,1978-08-02,M,M,100000.00,0,5,High School
AW00019961,Kristin,L,She,1977-08-04,M,F,80000.00,0,0,Bachelors
AW00019962,Dominic,D,Prasad,1979-04-07,M,M,110000.00,0,5,Partial College
AW00019963,Geoffrey,NULL,Fernandez,1979-05-20,M,M,120000.00,0,5,Partial High School
AW00019964,Gloria,S,Alonso,1978-12-09,S,F,120000.00,0,5,Partial High School
AW00019965,Jay,A,Lopez,1979-05-13,M,M,130000.00,4,5,High School
AW00019966,Abby,J,Sanchez,1983-07-20,M,F,90000.00,0,0,Bachelors
AW00019967,Devon,H,Deng,1983-10-29,S,M,90000.00,0,0,Bachelors
AW00019968,Katrina,L,Chande,1983-07-25,M,F,100000.00,0,5,High School
AW00019969,Jake,P,Guo,1982-03-21,S,M,80000.00,0,0,Bachelors
AW00019970,Tanya,D,Jimenez,1978-05-08,S,F,130000.00,4,5,High School
AW00019971,Jeffery,B,Lu,1977-01-01,S,M,100000.00,0,5,High School
AW00019972,Lindsay,R,Chander,1982-11-13,M,F,100000.00,0,5,High School
AW00019973,Colin,NULL,Zhu,1981-10-11,M,M,90000.00,0,0,Bachelors
AW00019974,George,NULL,Fernandez,1976-02-10,M,M,100000.00,0,5,High School
AW00019975,Brittney,W,Zhang,1976-03-15,S,F,100000.00,0,5,Partial High School
AW00019976,Tamara,L,Sun,1975-10-05,M,F,110000.00,0,5,High School
AW00019977,Kristine,NULL,Gill,1976-04-08,S,F,120000.00,0,5,Partial High School
AW00019978,Marshall,P,Yuan,1976-10-25,M,M,110000.00,0,5,Partial High School
AW00019979,Janet,NULL,Browning,1977-06-22,M,F,120000.00,0,5,Partial High School
AW00019980,Alexandra,E,Carter,1970-01-31,M,F,90000.00,5,5,Partial College
AW00019981,Kelly,E,Russell,1977-09-15,M,F,60000.00,1,0,Graduate Degree
AW00019982,Charles,K,Cox,1977-07-21,S,M,70000.00,1,0,Graduate Degree
AW00019983,Michael,B,Martinez,1975-11-17,M,M,50000.00,1,1,Bachelors
AW00019984,Sara,NULL,Morris,1975-12-05,M,F,50000.00,1,1,Bachelors
AW00019985,Tamara,NULL,Ma,1975-03-24,S,F,50000.00,2,2,Bachelors
AW00019986,Jamie,NULL,Huang,1980-07-09,S,F,50000.00,2,2,Bachelors
AW00019987,Taylor,A,Moore,1977-01-15,S,F,60000.00,1,0,Graduate Degree
AW00019988,Jordan,NULL,Long,1982-04-06,M,M,60000.00,1,0,Graduate Degree
AW00019989,Ethan,NULL,Thompson,1982-01-09,M,M,60000.00,1,0,Graduate Degree
AW00019990,Peter,NULL,Rai,1977-02-04,M,M,70000.00,2,0,Graduate Degree
AW00019991,Jacob,C,Thomas,1982-10-14,M,M,70000.00,2,0,Graduate Degree
AW00019992,Stephanie,M,Hill,1976-11-30,M,F,70000.00,3,0,Graduate Degree
AW00019993,Nathan,NULL,Russell,1975-05-20,M,M,60000.00,1,0,Graduate Degree
AW00019994,Madeline,B,King,1979-10-19,S,F,70000.00,2,2,Bachelors
AW00019995,Jordyn,NULL,Gonzales,1973-10-07,M,F,70000.00,2,2,Bachelors
AW00019996,Grant,E,She,1979-05-10,S,M,70000.00,2,2,Bachelors
AW00019997,Beth,NULL,Gill,1973-12-04,M,F,70000.00,2,2,Bachelors
AW00019998,Laura,NULL,Liu,1978-10-01,S,F,40000.00,5,5,High School
AW00019999,Danielle,NULL,Brooks,1972-07-15,S,F,40000.00,0,0,Bachelors
AW00020000,Elijah,NULL,Diaz,1981-10-19,M,M,60000.00,1,0,Graduate Degree
AW00020001,Jordan,A,Hill,1975-07-05,S,F,60000.00,2,0,Graduate Degree
AW00020002,Elizabeth,A,White,1975-11-03,M,F,70000.00,4,0,Graduate Degree
AW00020003,Dalton,E,Gonzalez,1975-12-19,S,M,70000.00,4,0,Graduate Degree
AW00020004,Kaitlin,NULL,Perez,1976-05-06,M,F,70000.00,4,0,Graduate Degree
AW00020005,Kevin,V,Zhang,1973-04-14,S,M,50000.00,2,2,Bachelors
AW00020006,Grace,A,Morris,1973-01-04,S,F,50000.00,2,2,Bachelors
AW00020007,Ashley,J,Alexander,1973-03-02,S,F,50000.00,2,2,Bachelors
AW00020008,Jack,NULL,Foster,1977-08-30,M,M,60000.00,0,0,Graduate Degree
AW00020009,Noah,E,Walker,1972-01-31,S,M,60000.00,0,0,Graduate Degree
AW00020010,Jackson,S,Carter,1983-06-11,M,M,70000.00,4,0,Graduate Degree
AW00020011,Eduardo,NULL,Sanders,1971-08-30,M,M,70000.00,4,0,Graduate Degree
AW00020012,Jessica,NULL,Robinson,1977-10-08,M,F,70000.00,4,0,Graduate Degree
AW00020013,Jocelyn,S,Hughes,1974-08-31,S,F,70000.00,5,0,Graduate Degree
AW00020014,Anne,NULL,Blanco,1980-03-03,M,F,70000.00,5,5,Graduate Degree
AW00020015,Jenna,R,King,1975-05-20,M,F,80000.00,3,0,Graduate Degree
AW00020016,Katherine,NULL,Kelly,1971-02-01,S,F,40000.00,0,0,Bachelors
AW00020017,Anna,E,Sanders,1976-10-11,S,F,40000.00,0,0,Bachelors
AW00020018,Lauren,NULL,Gray,1970-08-13,M,F,80000.00,3,3,Bachelors
AW00020019,Brittany,NULL,Diaz,1971-04-20,M,F,80000.00,3,3,Bachelors
AW00020020,Jacqueline,K,Foster,1970-09-30,S,F,80000.00,3,3,Bachelors
AW00020021,Alexander,I,Jones,1976-06-24,M,M,80000.00,4,4,Bachelors
AW00020022,Arthur,NULL,Perry,1970-12-20,M,F,50000.00,4,4,Bachelors
AW00020023,Edward,NULL,Hughes,1970-12-22,S,M,60000.00,0,0,Graduate Degree
AW00020024,Fernando,NULL,Miller,1970-05-10,S,M,40000.00,0,0,Bachelors
AW00020025,Bryce,O,Bell,1975-09-19,S,M,40000.00,0,0,Bachelors
AW00020026,Jasmine,NULL,Richardson,1970-01-21,S,F,40000.00,0,0,Bachelors
AW00020027,Danielle,NULL,Murphy,1970-06-16,M,F,60000.00,5,5,Bachelors
AW00020028,Angela,B,Flores,1970-05-06,S,F,60000.00,5,5,Bachelors
AW00020029,Jan,M,Evans,1970-04-23,M,F,60000.00,4,2,Bachelors
AW00020030,Alexander,E,Harris,1969-09-18,M,M,60000.00,4,2,Bachelors
AW00020031,Devin,NULL,James,1969-11-08,S,M,60000.00,4,2,Bachelors
AW00020032,Marcus,NULL,Walker,1975-03-08,S,M,60000.00,4,2,Bachelors
AW00020033,Carlos,E,Turner,1980-04-12,M,M,70000.00,4,2,Bachelors
AW00020034,Wyatt,NULL,Turner,1974-04-23,S,M,70000.00,4,2,Bachelors
AW00020035,Cesar,NULL,Fernandez,1974-02-25,M,M,70000.00,4,2,Bachelors
AW00020036,Kate,NULL,Tang,1979-10-01,M,F,70000.00,4,2,Bachelors
AW00020037,Alyssa,NULL,Sanchez,1973-09-07,S,F,70000.00,0,0,Bachelors
AW00020038,Taylor,NULL,Price,1973-12-20,S,F,70000.00,0,0,Bachelors
AW00020039,Stephanie,C,Evans,1968-10-05,S,F,70000.00,4,2,Bachelors
AW00020040,Victoria,C,Rivera,1968-12-20,S,F,60000.00,3,2,Graduate Degree
AW00020041,Joe,E,Alvarez,1984-04-24,S,M,30000.00,0,0,High School
AW00020042,Brad,D,Deng,1979-11-01,M,M,40000.00,1,1,Bachelors
AW00020043,Brent,NULL,Zheng,1978-02-22,S,M,10000.00,0,0,Partial High School
AW00020044,Jillian,NULL,Rana,1978-10-23,S,F,30000.00,0,0,High School
AW00020045,Andres,NULL,Shen,1979-05-03,M,M,40000.00,1,1,Bachelors
AW00020046,Peter,D,She,1979-03-04,M,M,40000.00,1,1,Bachelors
AW00020047,Ronnie,NULL,Huang,1978-10-22,M,M,40000.00,1,1,Bachelors
AW00020048,Virginia,NULL,Srini,1978-01-02,S,F,30000.00,0,0,High School
AW00020049,Colleen,H,Chavez,1976-12-20,S,F,10000.00,0,0,Partial High School
AW00020050,Adriana,W,Prasad,1977-08-30,S,F,30000.00,0,0,High School
AW00020051,Linda,NULL,Dominguez,1983-10-16,S,F,40000.00,1,1,Partial College
AW00020052,Theodore,NULL,Ruiz,1977-07-14,S,M,40000.00,2,2,Partial College
AW00020053,Jessie,E,Yang,1977-09-15,S,M,40000.00,2,2,Partial College
AW00020054,Clarence,G,Nara,1978-05-23,S,M,40000.00,2,2,Partial College
AW00020055,Ruben,A,Ruiz,1976-10-30,S,M,20000.00,0,0,Partial High School
AW00020056,Johnny,NULL,She,1977-05-22,S,M,20000.00,0,0,Partial High School
AW00020057,Ramon,D,Zhou,1976-07-14,S,M,20000.00,0,0,Partial High School
AW00020058,Roger,E,Liu,1976-08-06,S,M,20000.00,0,0,Partial High School
AW00020059,Madison,NULL,Washington,1976-07-05,M,F,30000.00,0,0,High School
AW00020060,Kayla,R,Jackson,1977-04-06,S,F,30000.00,0,0,High School
AW00020061,Sharon,E,Nath,1977-03-26,S,F,30000.00,0,0,High School
AW00020062,Russell,J,Carson,1977-03-15,S,M,30000.00,0,0,High School
AW00020063,Kristy,E,Ortega,1975-11-29,S,F,40000.00,2,2,Partial College
AW00020064,Whitney,C,Prasad,1982-12-03,S,F,40000.00,2,2,Partial College
AW00020065,Grant,L,Lal,1977-05-22,M,M,40000.00,2,2,Partial College
AW00020066,Marcus,NULL,White,1985-08-10,S,M,40000.00,3,3,Partial College
AW00020067,Destiny,P,Thompson,1980-04-08,S,F,40000.00,3,3,Partial College
AW00020068,Alexandria,F,Peterson,1979-10-22,S,F,40000.00,3,3,Partial College
AW00020069,Jessica,C,Smith,1980-01-24,S,F,30000.00,0,0,Graduate Degree
AW00020070,Richard,NULL,Morris,1971-10-07,M,M,60000.00,0,0,Graduate Degree
AW00020071,Sean,L,Campbell,1977-01-30,M,M,60000.00,0,0,Graduate Degree
AW00020072,Kaitlyn,S,Martinez,1971-10-17,M,F,60000.00,0,0,Graduate Degree
AW00020073,Melissa,NULL,Cooper,1977-01-02,M,F,60000.00,0,0,Graduate Degree
AW00020074,Preston,NULL,Madan,1959-02-23,S,M,10000.00,2,1,High School
AW00020075,Aaron,A,Allen,1958-11-15,S,M,10000.00,2,1,High School
AW00020076,Beth,A,Vazquez,1958-11-15,S,F,10000.00,2,1,High School
AW00020077,Aidan,L,Coleman,1959-05-05,M,M,10000.00,2,1,High School
AW00020078,Jose,E,Lee,1964-10-17,M,M,20000.00,2,0,High School
AW00020079,Alexandra,NULL,Taylor,1964-05-03,M,F,20000.00,2,0,High School
AW00020080,Maria,D,Stewart,1969-12-18,M,F,20000.00,2,0,High School
AW00020081,Jerry,NULL,Xie,1958-07-17,M,M,20000.00,2,0,High School
AW00020082,Caroline,NULL,Henderson,1958-08-24,S,F,20000.00,2,0,High School
AW00020083,Terry,E,Kumar,1964-06-10,M,M,20000.00,2,0,High School
AW00020084,Alex,M,Stewart,1969-08-01,M,M,20000.00,2,0,High School
AW00020085,Jessica,J,Moore,1959-10-26,M,F,20000.00,2,0,Partial High School
AW00020086,Jeremiah,W,Hayes,1971-04-04,M,M,20000.00,3,0,Partial High School
AW00020087,Seth,M,Gray,1965-02-10,M,M,20000.00,3,0,Partial High School
AW00020088,Jose,NULL,Lewis,1965-01-13,M,M,20000.00,3,0,Partial High School
AW00020089,Luis,J,Powell,1959-11-03,M,M,30000.00,1,0,High School
AW00020090,Blake,NULL,Edwards,1960-01-19,M,M,30000.00,1,0,High School
AW00020091,Andrea,L,Parker,1976-05-13,M,F,30000.00,1,0,High School
AW00020092,Ethan,M,Sharma,1959-12-19,M,M,40000.00,1,0,Partial College
AW00020093,Megan,NULL,Clark,1965-04-09,M,F,40000.00,1,0,Partial College
AW00020094,Lindsey,NULL,Chande,1961-06-20,M,F,30000.00,1,0,High School
AW00020095,Ana,NULL,Flores,1961-03-31,M,F,30000.00,1,0,High School
AW00020096,Jonathan,NULL,Lal,1960-10-31,M,M,30000.00,2,0,High School
AW00020097,Brittany,W,Griffin,1961-03-03,M,F,40000.00,1,0,Partial College
AW00020098,Alexis,G,Lewis,1973-05-10,M,F,30000.00,2,0,High School
AW00020099,Devon,L,Xie,1961-10-01,M,M,30000.00,2,0,High School
AW00020100,Jesse,NULL,Watson,1961-09-24,S,M,30000.00,2,0,High School
AW00020101,Devin,NULL,Hayes,1967-01-22,M,M,30000.00,2,0,High School
AW00020102,Arianna,E,Jenkins,1961-10-31,M,F,30000.00,2,0,High School
AW00020103,William,NULL,Robinson,1962-06-13,M,M,40000.00,1,0,Partial College
AW00020104,Louis,NULL,Xu,1963-02-22,M,M,30000.00,2,0,High School
AW00020105,Alexis,NULL,Taylor,1963-02-23,M,F,30000.00,2,0,High School
AW00020106,Amber,NULL,Hall,1963-03-21,M,F,30000.00,2,0,High School
AW00020107,Danielle,W,Morris,1962-09-05,M,F,40000.00,1,0,Partial College
AW00020108,Glenn,NULL,Gao,1969-11-02,M,M,40000.00,2,0,Partial College
AW00020109,Katelyn,K,Stewart,1963-12-31,S,F,40000.00,2,0,Partial College
AW00020110,Austin,C,Perry,1963-07-23,M,M,40000.00,2,0,Partial College
AW00020111,Brittney,E,Zhu,1964-03-19,M,F,40000.00,2,0,Partial College
AW00020112,Shelby,A,James,1963-12-11,S,F,80000.00,5,0,Graduate Degree
AW00020113,Christina,NULL,Murphy,1963-11-22,M,F,80000.00,4,0,Graduate Degree
AW00020114,Joseph,NULL,Thompson,1964-01-02,M,M,80000.00,4,0,Graduate Degree
AW00020115,Megan,NULL,Jones,1964-07-11,M,F,40000.00,2,0,Partial College
AW00020116,Hannah,D,Bryant,1964-07-23,M,F,60000.00,4,0,Graduate Degree
AW00020117,Brandon,J,Jenkins,1977-11-07,M,M,50000.00,0,0,Graduate Degree
AW00020118,Jacqueline,R,Henderson,1978-02-10,M,F,50000.00,0,0,Graduate Degree
AW00020119,Carlos,NULL,Hernandez,1978-09-24,M,M,40000.00,0,0,Graduate Degree
AW00020120,Fernando,NULL,Hughes,1979-01-02,S,M,40000.00,1,0,Graduate Degree
AW00020121,Dylan,NULL,Butler,1979-01-01,M,M,40000.00,1,0,Graduate Degree
AW00020122,Jeremy,NULL,Bailey,1979-05-06,M,M,40000.00,1,0,Graduate Degree
AW00020123,Aaron,M,Gonzalez,1978-10-03,M,M,40000.00,1,0,Graduate Degree
AW00020124,Natalie,V,Coleman,1979-03-13,M,F,40000.00,1,0,Graduate Degree
AW00020125,Natalie,L,Clark,1977-03-19,M,F,60000.00,1,0,Graduate Degree
AW00020126,Seth,A,Carter,1977-04-15,M,M,60000.00,1,0,Graduate Degree
AW00020127,Carlos,NULL,Sanders,1976-08-16,M,M,60000.00,1,0,Graduate Degree
AW00020128,Ian,B,Miller,1976-10-12,M,M,60000.00,1,0,Graduate Degree
AW00020129,Nicole,A,Stewart,1977-04-17,S,F,60000.00,1,0,Graduate Degree
AW00020130,Jordan,H,Nelson,1977-02-17,M,M,60000.00,1,0,Graduate Degree
AW00020131,Carolyn,M,Gutierrez,1969-08-10,M,F,10000.00,1,0,Graduate Degree
AW00020132,Jenny,V,Shen,1968-02-05,M,F,10000.00,1,0,Graduate Degree
AW00020133,Jorge,V,Li,1973-10-06,M,M,20000.00,1,0,Graduate Degree
AW00020134,Franklin,NULL,Zhao,1967-07-09,M,M,20000.00,1,0,Graduate Degree
AW00020135,Grace,E,Price,1966-12-03,M,F,10000.00,1,0,Bachelors
AW00020136,Bonnie,C,Kennedy,1972-12-09,M,F,10000.00,1,0,Bachelors
AW00020137,Jarrod,B,Fernandez,1966-11-08,M,M,10000.00,1,0,Bachelors
AW00020138,Kendra,NULL,Moreno,1940-12-18,M,F,20000.00,1,0,Graduate Degree
AW00020139,Connor,NULL,Wright,1984-08-07,M,M,10000.00,0,0,Bachelors
AW00020140,Joe,A,Navarro,1964-03-06,M,M,10000.00,1,0,Bachelors
AW00020141,Angelica,M,Flores,1964-06-10,M,F,20000.00,1,0,Bachelors
AW00020142,Lydia,NULL,Lopez,1962-05-06,M,F,10000.00,2,0,Partial College
AW00020143,Jimmy,J,Suarez,1962-03-31,M,M,10000.00,2,0,Partial College
AW00020144,Roger,W,Lin,1961-12-21,M,M,10000.00,2,0,Partial College
AW00020145,Fernando,K,Lee,1971-04-19,M,M,10000.00,2,0,Partial College
AW00020146,Mackenzie,A,Hall,1951-04-25,M,F,10000.00,2,0,Partial College
AW00020147,Tabitha,NULL,Ramos,1947-01-08,M,F,30000.00,1,0,Bachelors
AW00020148,Terry,E,Nath,1947-12-18,M,M,10000.00,3,0,Partial College
AW00020149,Heidi,Z,Arun,1948-04-01,M,F,30000.00,1,0,Bachelors
AW00020150,Gary,M,Rubio,1948-06-18,M,M,40000.00,1,0,Graduate Degree
AW00020151,Jamie,NULL,Guo,1986-04-05,M,F,10000.00,0,0,Partial College
AW00020152,Rafael,I,She,1986-01-05,M,M,10000.00,0,0,Partial College
AW00020153,Diane,M,Sanz,1984-11-21,M,F,10000.00,0,0,Partial College
AW00020154,Raul,Q,Luo,1984-04-01,S,M,10000.00,0,0,Partial College
AW00020155,Jay,NULL,Fernandez,1983-04-06,M,M,10000.00,0,0,Partial College
AW00020156,Jay,L,Madan,1982-10-17,S,M,10000.00,0,0,High School
AW00020157,Riley,A,Reed,1983-04-09,M,F,10000.00,0,0,High School
AW00020158,Rodney,A,Blanco,1984-08-28,S,M,10000.00,1,1,High School
AW00020159,Ernest,NULL,Zhu,1984-12-01,M,M,20000.00,0,0,Bachelors
AW00020160,George,NULL,Garcia,1984-05-08,S,M,20000.00,0,0,Bachelors
AW00020161,Albert,G,Sanz,1954-06-16,S,M,20000.00,1,0,Partial College
AW00020162,Kelsey,K,Nath,1949-03-02,M,F,20000.00,2,0,Partial College
AW00020163,Krystal,S,Zhang,1948-10-29,M,F,20000.00,2,0,Partial College
AW00020164,Carol Ann,F.,Rockne,1949-01-11,M,M,30000.00,1,0,Bachelors
AW00020165,Kristina,R,Mehta,1948-09-20,M,F,30000.00,1,0,Bachelors
AW00020166,Monique,NULL,Gutierrez,1967-03-24,S,F,30000.00,4,0,Graduate Degree
AW00020167,Joe,M,Serrano,1972-01-08,S,M,30000.00,4,0,Graduate Degree
AW00020168,Jessie,A,Serrano,1966-01-31,M,F,10000.00,1,1,High School
AW00020169,Garrett,N,Gray,1966-03-25,S,M,20000.00,1,1,Partial College
AW00020170,Jerome,D,Martin,1965-12-20,M,M,30000.00,3,0,Graduate Degree
AW00020171,Bailey,A,King,1965-03-25,M,F,20000.00,2,0,Partial College
AW00020172,Kelli,NULL,Gao,1970-11-13,S,F,30000.00,3,0,Graduate Degree
AW00020173,Dennis,NULL,Zhao,1981-05-01,M,M,40000.00,1,1,Bachelors
AW00020174,Douglas,E,Gonzalez,1978-10-17,M,M,20000.00,0,0,Partial High School
AW00020175,Alisha,D,Lu,1979-10-01,S,F,30000.00,0,0,Partial College
AW00020176,Antonio,NULL,Alexander,1986-06-05,S,M,20000.00,0,0,Partial High School
AW00020177,Kelvin,W,Li,1986-05-05,S,M,20000.00,0,0,Partial High School
AW00020178,Deborah,A,Anand,1985-08-23,S,F,20000.00,0,0,Partial High School
AW00020179,Denise,NULL,Patel,1984-04-01,S,F,30000.00,0,0,High School
AW00020180,Amanda,NULL,Sanders,1967-12-31,M,F,70000.00,1,0,Partial College
AW00020181,Catherine,J,Brooks,1967-09-17,M,F,70000.00,1,0,Partial College
AW00020182,Isabelle,NULL,Price,1967-12-23,M,F,70000.00,1,0,Partial College
AW00020183,Sophia,NULL,Allen,1979-05-04,M,F,70000.00,1,0,Partial College
AW00020184,Jessica,S,Richardson,1966-10-30,M,F,40000.00,4,3,High School
AW00020185,Xavier,NULL,Cooper,1967-03-05,S,M,40000.00,4,3,High School
AW00020186,Connor,NULL,Li,1967-04-05,M,M,40000.00,4,2,High School
AW00020187,Robert,C,King,1967-03-08,M,M,60000.00,1,0,Partial College
AW00020188,Kimberly,A,Watson,1967-01-02,M,F,60000.00,1,0,Partial College
AW00020189,Grace,A,Hall,1978-02-19,S,F,50000.00,0,0,Partial College
AW00020190,Angela,K,Reed,1973-03-25,S,F,50000.00,0,0,Partial College
AW00020191,Chad,A,Rai,1972-09-07,S,M,60000.00,0,0,Graduate Degree
AW00020192,Amber,NULL,Campbell,1973-02-15,S,F,60000.00,0,0,Graduate Degree
AW00020193,Alyssa,C,Gray,1978-06-11,S,F,60000.00,0,0,Graduate Degree
